game_duration,player1_champion,player1_kills,player1_deaths,player1_assists,player1_gold,player1_experience,player1_damage_dealt,player1_damage_taken,player1_creep_score,player1_wards,player2_champion,player2_kills,player2_deaths,player2_assists,player2_gold,player2_experience,player2_damage_dealt,player2_damage_taken,player2_creep_score,player2_wards,player3_champion,player3_kills,player3_deaths,player3_assists,player3_gold,player3_experience,player3_damage_dealt,player3_damage_taken,player3_creep_score,player3_wards,player4_champion,player4_kills,player4_deaths,player4_assists,player4_gold,player4_experience,player4_damage_dealt,player4_damage_taken,player4_creep_score,player4_wards,player5_champion,player5_kills,player5_deaths,player5_assists,player5_gold,player5_experience,player5_damage_dealt,player5_damage_taken,player5_creep_score,player5_wards,player6_champion,player6_kills,player6_deaths,player6_assists,player6_gold,player6_experience,player6_damage_dealt,player6_damage_taken,player6_creep_score,player6_wards,player7_champion,player7_kills,player7_deaths,player7_assists,player7_gold,player7_experience,player7_damage_dealt,player7_damage_taken,player7_creep_score,player7_wards,player8_champion,player8_kills,player8_deaths,player8_assists,player8_gold,player8_experience,player8_damage_dealt,player8_damage_taken,player8_creep_score,player8_wards,player9_champion,player9_kills,player9_deaths,player9_assists,player9_gold,player9_experience,player9_damage_dealt,player9_damage_taken,player9_creep_score,player9_wards,player10_champion,player10_kills,player10_deaths,player10_assists,player10_gold,player10_experience,player10_damage_dealt,player10_damage_taken,player10_creep_score,player10_wards,team1_turret_plates,team1_turrets,team1_dragons,team1_grubs,team2_turret_plates,team2_turrets,team2_dragons,team2_grubs,Winning team
1877,92,0,4,0,4192,6505,5453,9496,98,4,28,5,4,2,6583,6178,6180,14990,84,5,246,2,4,1,4730,6012,9326,10362,75,5,29,2,3,1,5102,5711,3626,7450,106,4,902,1,3,3,3862,3626,1918,6092,21,21,14,2,1,1,6219,8526,7008,9517,129,5,121,6,4,2,6989,5998,6662,16061,102,1,21,2,1,4,6355,6470,6005,3468,126,3,7,6,2,4,6924,7382,10693,7277,104,5,60,2,2,5,4550,4426,4988,7788,18,10,0,0,0,4,9,2,2,0,0
1301,6,0,5,2,4416,6712,8120,11694,104,4,33,3,3,4,5406,5267,6328,14716,87,5,7,5,2,2,5145,5671,6892,6118,67,6,119,9,2,4,8775,6901,13734,7666,125,3,134,3,4,9,5518,4215,7910,7398,24,12,516,2,1,4,5194,7169,5196,9679,89,4,245,6,3,4,6989,5747,8409,16856,75,4,45,4,0,3,5649,6511,5446,5988,70,4,22,1,8,4,4258,4267,4264,11164,57,3,555,3,8,6,5257,4676,5361,12289,15,6,10,1,1,6,2,0,0,0,1
1721,875,1,7,0,4361,5588,9994,15503,77,3,11,2,4,0,5007,5056,5442,13924,78,4,103,2,0,0,5597,8021,5961,4253,112,5,51,1,1,0,4028,4104,5154,6561,78,5,25,0,0,2,3765,4887,4714,3600,28,6,82,6,2,2,6812,8394,13660,11517,94,4,56,4,0,3,5787,5713,5575,16983,91,4,55,1,2,0,4571,7800,3915,7054,98,4,81,0,2,0,4270,4818,7611,7873,99,3,267,1,0,1,3904,5540,2240,4642,33,3,5,1,0,0,6,1,2,6,0
1663,800,6,5,0,6461,7752,10691,9299,104,4,106,5,0,4,6863,7007,6195,12022,104,2,115,2,3,0,5170,7328,10485,5570,110,4,360,8,2,4,7198,4992,7731,8306,98,5,111,1,0,12,5089,5583,7022,4640,22,11,85,3,4,1,5119,7747,7729,10462,86,4,19,3,4,2,5436,6190,5005,17275,75,168,134,3,4,1,5042,6165,5970,9216,70,6,21,0,3,0,4025,5933,2379,7254,91,1,901,1,7,1,4475,4045,3936,9247,35,12,8,1,2,4,4,0,0,2,1
1908,86,2,1,0,5961,7762,7744,9665,134,5,30,1,4,2,5295,6192,5545,17061,106,1,777,1,1,0,5038,7459,2984,9246,120,4,81,1,3,1,4703,5493,6467,6693,109,5,40,0,3,3,3652,3628,5983,5945,11,11,56,2,1,0,5385,6767,6970,9644,116,4,200,4,1,3,6332,7197,6717,11597,102,0,161,1,1,2,5411,8109,8205,4178,135,5,157,1,1,3,5691,6075,5498,7104,131,7,79,4,1,2,4736,4870,5434,8911,21,8,4,0,1,6,3,1,1,0,0
1707,19,6,2,2,7833,8864,9033,13798,138,229,35,2,3,3,5109,4856,4553,12285,83,5,950,2,1,2,5439,6517,11511,8158,110,4,222,4,3,1,5751,4698,8070,6817,94,4,44,0,4,7,3725,3594,2843,9922,10,5,48,1,4,0,4661,5651,6093,8845,79,4,33,0,3,4,4404,4781,5757,13085,77,7,38,4,2,2,5196,6162,5914,10874,67,2,429,6,3,4,6915,5623,13148,9284,107,8,43,2,2,9,4831,3719,3678,7090,16,3,6,1,0,3,5,0,1,0,1
1980,122,4,0,3,6127,8124,4824,5939,117,5,60,6,1,3,6572,6438,7436,11395,93,1,238,2,0,1,4974,7881,9901,7196,103,3,222,3,3,2,5106,5036,3698,5891,84,4,99,1,5,7,4644,4323,5814,8086,29,16,85,1,3,0,4823,6924,4464,5898,114,4,32,1,3,3,4745,5478,2546,14926,98,6,777,0,2,0,4710,7162,4155,11412,120,2,21,4,3,5,5899,5739,9482,7841,94,6,555,3,5,6,4531,3597,6872,8950,12,8,5,0,0,1,2,0,1,5,0
1644,98,2,1,1,3900,6062,5444,11143,52,50,154,1,6,1,4339,4561,4048,18557,67,5,103,2,1,1,5390,7418,5325,4984,112,4,51,2,2,2,5888,5591,10436,6488,130,3,80,3,2,1,4954,4877,6736,5907,25,10,106,2,3,0,5043,7172,10630,12733,102,4,62,5,2,3,6170,5797,6304,15670,100,6,127,2,1,3,5014,7276,6820,6316,94,5,145,3,2,3,5236,5552,7528,8220,100,5,267,0,2,6,3531,4805,3316,6794,12,9,6,0,0,0,3,0,2,6,0
1743,54,3,1,1,5175,7204,13016,10879,90,6,141,5,2,1,6583,6795,6742,14837,105,22,43,0,2,9,5348,6411,6914,7638,101,9,81,5,2,2,6443,5341,8307,9908,115,4,267,2,1,6,4292,4463,4665,5259,10,9,36,1,4,1,5611,6808,10684,22248,107,6,59,2,3,3,5585,6259,2205,12977,101,4,268,1,3,1,4914,6465,5019,7442,103,5,51,3,3,2,5966,5211,10743,7810,120,2,117,1,2,4,4134,4962,5502,5471,22,11,6,0,0,4,7,1,1,2,1
1927,82,2,1,0,5056,7709,5594,10787,87,2,106,5,1,2,5625,6200,6200,15405,78,4,84,5,0,0,5527,8086,7140,10595,97,7,21,1,0,1,4682,4999,5552,6421,90,5,267,0,0,2,3403,3729,2874,4774,28,7,74,1,4,0,3935,6248,13801,10216,70,5,11,0,1,0,4318,4782,2365,12554,81,4,268,0,5,0,3915,5916,7304,8692,79,6,51,1,1,0,5240,4630,6479,4142,113,4,526,0,2,1,3618,4065,2804,5930,33,9,4,0,2,3,3,1,0,3,1
1240,6,4,1,4,6814,7671,9987,11140,104,4,80,6,2,7,6746,6495,9790,18006,100,1,61,5,1,2,7030,9008,9225,6533,130,3,145,6,6,1,6005,4628,7774,10619,105,5,267,3,2,10,5075,4558,6119,6514,15,13,800,1,4,0,4508,6433,5502,8555,101,5,200,1,5,5,5181,5671,3703,15645,73,6,517,2,8,2,4819,5777,7131,16608,73,5,81,6,3,1,6316,6213,7953,6937,111,5,101,1,4,5,5033,5437,6983,6443,44,10,11,1,0,6,1,0,2,0,1
2587,875,3,2,0,5849,8043,9742,10291,126,4,56,4,2,2,6435,6060,5323,16564,101,0,136,1,4,1,4503,5574,3318,7297,95,4,21,1,4,4,5055,5822,9989,9170,109,3,526,1,2,4,4146,3997,2539,6122,20,15,57,0,1,2,4621,6560,5866,9097,87,6,234,3,2,2,6517,6927,4289,15801,125,3,105,4,3,3,6869,6663,8763,8339,113,4,110,7,3,2,7230,5675,10972,9311,119,5,267,0,1,8,4451,4537,5324,6493,13,11,0,0,0,4,10,2,1,2,1
1683,82,4,4,1,5778,7842,14130,12461,92,6,200,5,3,2,6720,6103,5346,14817,98,2,103,3,0,6,6199,7067,8974,4668,100,6,202,4,1,2,6396,5484,6216,4697,112,26,223,1,3,3,4615,5238,5217,10783,30,6,58,3,3,0,5298,7680,8551,15212,96,2,233,5,6,2,6295,5796,6027,17848,70,2,134,0,3,2,4853,6401,5963,7561,101,6,22,0,3,3,4830,5284,6218,7377,111,5,117,3,2,3,4522,4569,3670,5967,21,4,10,1,1,2,2,0,1,4,1
1911,420,7,2,0,8125,8594,19721,13138,129,44,141,1,3,0,4755,5691,2000,16408,98,2,45,1,3,1,5139,6966,2533,6589,116,6,498,2,2,4,5913,6205,8675,7767,131,3,497,1,2,4,3971,5341,3824,8123,12,10,36,0,4,2,3685,5687,4181,14792,57,0,234,6,3,5,7006,6967,9752,15619,87,6,61,3,0,1,5621,7414,5549,4353,124,6,901,0,3,4,5047,5492,5493,7027,120,5,17,3,2,2,4306,4754,8119,5397,21,22,6,1,1,1,0,0,1,5,1
2071,875,0,5,1,3843,6489,3098,12548,68,1,59,0,0,3,4827,5781,1504,12463,94,4,711,6,2,0,6383,7563,10891,5993,91,5,81,5,1,1,5730,5294,7280,6225,95,3,25,2,1,5,4397,5261,5233,4707,17,11,51,6,2,0,7488,9395,9852,6298,117,6,102,0,1,0,4723,6000,1977,14070,103,5,45,1,3,0,3840,5610,2785,8000,71,2,96,2,5,0,5426,5857,7795,7066,107,6,50,0,2,0,3337,3632,2884,6835,29,11,9,0,1,1,5,1,1,5,1
1752,48,4,1,0,6378,8238,9968,11765,100,6,154,0,1,1,4345,6040,3158,15338,77,3,69,0,3,0,3952,6430,4620,5637,87,5,18,7,4,1,7009,5214,6824,8616,83,0,50,1,1,6,5137,5896,10945,7145,28,4,114,0,3,0,3406,5753,4305,9028,59,6,11,2,2,1,4632,5426,6860,12950,72,3,157,3,1,0,5472,8380,6792,7732,122,7,86,4,4,1,5157,5220,5774,12123,67,0,89,1,3,3,4032,4104,3603,8208,23,5,9,2,0,0,7,0,1,0,1
1853,82,3,1,0,5075,7883,7701,7496,90,3,131,0,4,6,4814,5619,4656,12577,72,4,127,7,1,0,6737,7944,7637,5168,114,6,110,2,0,1,4796,5166,5103,4434,98,4,99,0,1,2,3903,4875,4881,4880,47,8,58,1,3,1,4340,6573,6294,9241,79,3,245,3,5,0,5286,5762,4923,19843,95,6,45,1,1,0,4251,6887,1830,4586,81,5,51,1,2,0,3873,4540,3567,6322,65,5,147,1,1,1,4127,5415,4716,4650,11,12,6,0,1,2,4,0,1,4,1
